집계일자,영업소코드,입출구구분코드,TCS하이패스구분코드,고속도로운영기관구분코드,영업형태구분코드,1종교통량,2종교통량,3종교통량,4종교통량,5종교통량,6종교통량,총교통량,
20111001,205 ,0,1,00,0,1104,77,33,31,127,42,1414,
20111001,205 ,0,2,00,0,1245,15,12,0,0,46,1318,
20111001,205 ,1,1,00,0,1338,69,31,29,87,75,1629,
20111001,205 ,1,2,00,0,1390,22,11,0,0,50,1473,
20111001,206 ,0,1,00,0,1535,68,30,42,61,50,1786,
20111001,206 ,0,2,00,0,1511,19,27,0,0,41,1598,
20111001,206 ,1,1,00,0,2201,64,38,37,63,120,2523,
20111001,206 ,1,2,00,0,1882,17,25,0,0,48,1972,
20111001,207 ,0,1,00,0,2996,131,49,28,70,78,3352,
20111001,207 ,0,2,00,0,2603,49,51,0,0,57,2760,
20111001,207 ,1,1,00,0,4109,121,54,43,76,215,4618,
20111001,207 ,1,2,00,0,3251,42,63,0,0,61,3417,
20111001,208 ,0,1,00,0,2423,92,48,46,127,59,2795,
20111001,208 ,0,2,00,0,2025,22,243,0,0,42,2332,
20111001,208 ,1,1,00,0,3523,96,79,40,168,227,4133,
20111001,208 ,1,2,00,0,2855,32,211,0,0,75,3173,
20111001,209 ,0,1,00,0,319,5,6,2,8,13,353,
20111001,209 ,0,2,00,0,256,5,5,0,0,8,274,
20111001,209 ,1,1,00,0,458,11,4,7,9,28,517,
20111001,209 ,1,2,00,0,394,1,7,0,0,20,422,
20111001,210 ,0,1,00,0,1705,64,40,68,139,53,2069,
20111001,210 ,0,2,00,0,1411,25,69,0,0,35,1540,
20111001,210 ,1,1,00,0,2588,65,36,29,146,129,2993,
20111001,210 ,1,2,00,0,2082,23,76,0,0,34,2215,
20111001,211 ,0,1,00,0,2242,105,63,34,85,66,2595,
20111001,211 ,0,2,00,0,1922,26,203,0,0,49,2200,
20111001,211 ,1,1,00,0,3803,83,68,51,119,196,4320,
20111001,211 ,1,2,00,0,3448,28,212,0,0,95,3783,
20111001,212 ,0,1,00,0,9501,361,234,369,405,326,11196,
20111001,212 ,0,2,00,0,12306,265,575,0,0,507,13653,
20111001,212 ,1,1,00,0,8765,429,276,387,353,679,10889,
20111001,212 ,1,2,00,0,12164,288,491,0,0,494,13437,
20111001,213 ,0,1,00,0,3396,93,76,89,586,133,4373,
20111001,213 ,0,2,00,0,4421,61,20,0,0,213,4715,
20111001,213 ,1,1,00,0,2972,106,77,144,542,235,4076,
20111001,213 ,1,2,00,0,3892,72,22,0,0,189,4175,
20111001,214 ,0,1,00,0,1109,95,85,296,152,31,1768,
20111001,214 ,0,2,00,0,1539,52,23,0,0,70,1684,
20111001,214 ,1,1,00,0,1166,97,86,248,125,87,1809,
20111001,214 ,1,2,00,0,1747,57,18,0,0,83,1905,
20111001,215 ,0,1,00,0,6583,565,317,311,380,286,8442,
20111001,215 ,0,2,00,0,10380,289,182,0,0,552,11403,
20111001,215 ,1,1,00,0,9447,837,568,537,936,781,13106,
20111001,215 ,1,2,00,0,14461,427,377,0,0,705,15970,
20111001,216 ,0,1,00,0,1846,70,36,43,160,57,2212,
20111001,216 ,0,2,00,0,1994,21,78,0,0,67,2160,
20111001,216 ,1,1,00,0,3156,97,55,35,190,189,3722,
20111001,216 ,1,2,00,0,3529,27,186,0,0,89,3831,
20111001,217 ,0,1,00,0,663,36,34,20,63,29,845,
20111001,217 ,0,2,00,0,612,17,6,0,0,20,655,
20111001,217 ,1,1,00,0,814,34,31,37,53,62,1031,
20111001,217 ,1,2,00,0,714,26,7,0,0,27,774,
20111001,218 ,0,1,00,0,5699,183,124,99,139,186,6430,
20111001,218 ,0,2,00,0,6015,116,345,0,0,186,6662,
20111001,218 ,1,1,00,0,4172,187,96,115,134,303,5007,
20111001,218 ,1,2,00,0,3976,103,258,0,0,107,4444,
20111001,219 ,0,1,00,0,1054,39,23,40,120,26,1302,
20111001,219 ,0,2,00,0,1063,12,34,0,0,29,1138,
20111001,219 ,1,1,00,0,1775,44,23,69,90,77,2078,
20111001,219 ,1,2,00,0,1885,8,30,0,0,26,1949,
20111001,221 ,0,1,00,0,629,30,36,33,147,19,894,
20111001,221 ,0,2,00,0,575,8,30,0,0,24,637,
20111001,221 ,1,1,00,0,779,25,24,27,165,35,1055,
20111001,221 ,1,2,00,0,661,10,30,0,0,23,724,
20111001,222 ,0,1,00,0,448,17,16,18,13,13,525,
20111001,222 ,0,2,00,0,468,11,18,0,0,13,510,
