20151201|011 |0|1|00|1|14714|831|657|1186|1840|2031|21259|
20151201|011 |0|2|00|1|48477|1753|827|427|1020|3844|56348|
20151201|011 |1|1|00|1|15607|686|1135|1173|1625|2171|22397|
20151201|011 |1|2|00|1|50037|1827|845|440|1435|4033|58617|
20151201|012 |0|1|00|1|244|15|21|11|8|30|329|
20151201|012 |0|2|00|1|498|13|8|9|17|13|558|
20151201|012 |1|1|00|1|231|8|10|14|10|20|293|
20151201|012 |1|2|00|1|419|10|8|5|11|11|464|
20151201|013 |0|1|00|1|739|50|37|42|130|42|1040|
20151201|013 |0|2|00|1|1135|39|22|0|4|55|1255|
20151201|013 |1|1|00|1|759|52|37|40|163|43|1094|
20151201|013 |1|2|00|1|1257|53|39|8|138|56|1551|
20151201|029 |0|1|00|1|2953|255|314|391|1221|402|5536|
20151201|029 |0|2|00|1|8331|200|117|89|921|550|10208|
20151201|029 |1|1|00|1|3567|299|352|369|1431|483|6501|
20151201|029 |1|2|00|1|9214|225|137|73|954|559|11162|
20151201|053 |0|1|00|1|6658|290|261|342|826|889|9266|
20151201|053 |0|2|00|1|24169|685|724|147|810|1801|28336|
20151201|053 |1|1|00|1|6656|282|397|290|590|884|9099|
20151201|053 |1|2|00|1|23461|646|811|132|651|1732|27433|
20151201|056 |0|1|00|1|269|52|9|13|26|22|391|
20151201|056 |0|2|00|1|363|7|4|5|15|19|413|
20151201|056 |1|1|00|1|243|18|9|9|18|19|316|
20151201|056 |1|2|00|1|340|11|6|5|12|19|393|
20151201|061 |0|1|00|1|12406|1036|1641|2050|781|1422|19336|
20151201|061 |0|2|00|1|54737|2428|1672|538|953|3598|63926|
20151201|061 |1|1|00|1|11293|966|1242|2658|1032|1288|18479|
20151201|061 |1|2|00|1|52534|2414|1624|653|1127|3470|61822|
20151201|062 |0|1|00|1|20046|1544|2513|2345|1309|2264|30021|
20151201|062 |0|2|00|1|59448|2936|1347|756|949|4001|69437|
20151201|062 |1|1|00|1|17676|1399|2226|2748|1318|2112|27479|
20151201|062 |1|2|00|1|64404|2926|1632|909|1267|4596|75734|
20151201|063 |0|1|00|1|1544|112|111|253|38|221|2279|
20151201|063 |0|2|00|1|6791|224|50|76|81|595|7817|
20151201|063 |1|1|00|1|1183|102|78|74|50|169|1656|
20151201|063 |1|2|00|1|4693|184|38|50|109|384|5458|
20151201|064 |0|1|00|1|13807|849|917|784|912|1725|18994|
20151201|064 |0|2|00|1|62107|2204|1877|345|950|4477|71960|
20151201|064 |1|1|00|1|15395|1133|1217|867|821|1853|21286|
20151201|064 |1|2|00|1|63855|2319|1891|384|950|4552|73951|
20151201|065 |0|1|00|1|9327|259|200|237|156|905|11084|
20151201|065 |0|2|00|1|39168|564|3276|87|177|2030|45302|
20151201|065 |1|1|00|1|11892|313|275|254|128|1077|13939|
20151201|065 |1|2|00|1|42944|602|3260|55|104|2242|49207|
20151201|066 |0|1|00|1|2768|251|175|187|191|361|3933|
